id_variable,descripcion,categoria,tipo_serie,periodicidad,unidad_expresion,moneda,primer_fecha_informada,ultima_fecha_informada,ultimo_valor_informado
214,Depósitos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-06-30,6554.0
215,Depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-06-30,2168167.0
216,Depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-06-30,919209.0
217,Depósitos de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-06-30,61576.0
218,Depósitos de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1989-12-31,2026-06-30,123122.0
219,"Préstamos a los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,17918.0
220,Préstamos a la administración central,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,76.0
221,Préstamos a entidades descentralizadas,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,73.0
222,Préstamos a los gobiernos provinciales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,17440.0
223,Préstamos a los gobiernos municipales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,329.0
224,Préstamos a las corporaciones integubernamentales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,0.0
225,Préstamos a empresas y otros entes públicos nacionales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,150583.0
226,Préstamos a empresas y otros entes públicos provinciales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,71.0
227,Préstamos a empresas y otros entes públicos municipales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,0.0
228,Préstamos a empresas y otros entes públicos intergubernamentales,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,3788.0
229,"Depósitos de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,3376863.0
230,Depósitos de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,539095.0
231,Depósitos de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,838291.0
232,Depósitos de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,1831168.0
233,Depósitos de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,48911.0
234,Depósitos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,119398.0
235,Depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,645640.0
236,Depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,228901.0
237,Depósitos de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,317.0
238,Depósitos de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1989-12-31,2026-06-30,6669.0
239,"Depósitos en cuentas corrientes de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,17602899.0
240,Depósitos en cuentas corrientes de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,3647386.0
241,Depósitos en cuentas corrientes de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,2692467.0
242,Depósitos en cuentas corrientes de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,10288251.0
243,Depósitos en cuentas corrientes de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,973869.0
244,Depósitos en cuentas corrientes de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,926.0
245,Depósitos en cuentas corrientes de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,187817.0
246,Depósitos en cuentas corrientes de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,385373.0
247,Depósitos en cuentas corrientes de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,27431.0
248,Depósitos en cuentas corrientes de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,50648.0
249,"Depósitos en cajas de ahorro de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,389528.0
250,Depósitos en caja de ahorros de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,2027.0
251,Depósitos en caja de ahorros de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,99346.0
252,Depósitos en caja de ahorros de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,263676.0
253,Depósitos en caja de ahorros de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,24475.0
254,Depósitos en caja de ahorros de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,3.0
255,Depósitos en caja de ahorros de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,659892.0
256,Depósitos en caja de ahorros de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,16994.0
257,Depósitos en caja de ahorros de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,797.0
258,Depósitos en caja de ahorros de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,2000-01-31,2026-06-30,1725.0
259,"Depósitos a plazo fijo de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,8555209.0
260,Depósitos en plazo fijo de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,1842656.0
261,Depósitos en plazo fijo de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,1951833.0
262,Depósitos en plazo fijo de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,3376320.0
263,Depósitos en plazo fijo de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,1378782.0
264,Depósitos en plazo fijo de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,5618.0
265,Depósitos en plazo fijo de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,926404.0
266,Depósitos en plazo fijo de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,379808.0
267,Depósitos en plazo fijo de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,31282.0
268,Depósitos en plazo fijo de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,65290.0
269,"Otros depósitos de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,9214091.0
270,Otros depósitos de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,6591966.0
271,Otros depósitos de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,52924.0
272,Otros depósitos de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,2442126.0
273,Otros depósitos de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,127068.0
274,Otros depósitos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,7.0
275,Otros depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,394054.0
276,Otros depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,137034.0
277,Otros depósitos de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,2066.0
278,Otros depósitos de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1994-01-31,2026-06-30,5460.0
279,"Depósitos en cuentas corrientes de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
280,Depósitos en cuentas corrientes de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
281,Depósitos en cuentas corrientes de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
282,Depósitos en cuentas corrientes de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
283,Depósitos en cuentas corrientes de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
284,Depósitos en cuentas corrientes de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
285,Depósitos en cuentas corrientes de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
286,Depósitos en cuentas corrientes de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
287,Depósitos en cuentas corrientes de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
288,Depósitos en cuentas corrientes de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
289,"Depósitos en cajas de ahorro de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,2105389.0
290,Depósitos en caja de ahorros de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,494501.0
291,Depósitos en caja de ahorros de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,350866.0
292,Depósitos en caja de ahorros de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,1246987.0
293,Depósitos en caja de ahorros de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,12683.0
294,Depósitos en caja de ahorros de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,353.0
295,Depósitos en caja de ahorros de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,385420.0
296,Depósitos en caja de ahorros de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,73421.0
297,Depósitos en caja de ahorros de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,13.0
298,Depósitos en caja de ahorros de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,4074.0
299,"Depósitos a plazo fijo de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,1065426.0
300,Depósitos en plazo fijo de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,21869.0
301,Depósitos en plazo fijo de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,481275.0
302,Depósitos en plazo fijo de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,407861.0
303,Depósitos en plazo fijo de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,35376.0
304,Depósitos en plazo fijo de los gobiernos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,119045.0
305,Depósitos en plazo fijo de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,260217.0
306,Depósitos en plazo fijo de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,155169.0
307,Depósitos en plazo fijo de empresas y otros entes públicos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
308,Depósitos en plazo fijo de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,2595.0
309,"Otros depósitos de los gobiernos nacional, provinciales, municipales y corporaciones intergubernamentales",Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,206049.0
310,Otros depósitos de la administración central,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,22726.0
311,Otros depósitos de las entidades descentralizadas,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,6150.0
312,Otros depósitos de los gobiernos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,176320.0
313,Otros depósitos de los gobiernos municipales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,853.0
314,Otros depósitos de corporaciones integubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,0.0
315,Otros depósitos de empresas y otros entes públicos nacionales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,2.0
316,Otros depósitos de empresas y otros entes públicos provinciales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-06-30,311.0
